symbol,timeframe,regime,strategy_name,param_hash,quality_score,rank,val_trades,val_pf,val_return,val_dd,val_sharpe,val_win_rate,train_trades,train_pf,train_return,is_tuned
CHFJPY,H4,CHOP,FibonacciRetracementPullbackStrategy,52cca628b8d62f5f,74.1798872157345,1,17,3.432,11.59,0.97,9.933,70.59,60,0.956,-1.51,False
CHFJPY,D1,TREND,PivotBreakoutStrategy,a4c1e373dd2e60c2,75.32939731514759,1,29,2.749,13.04,0.96,8.204,72.41,44,1.185,3.37,True
CHFJPY,D1,RANGE,MomentumBurstStrategy,97056b5711a5160c,31.880925138322535,7,7,1.289,0.61,1.52,1.77,71.43,50,1.335,4.39,True
CHFJPY,D1,CHOP,TurtleSoupReversalStrategy,7c93beedaae9cad7,66.19670135323142,1,17,2.447,3.95,0.9,6.64,82.35,55,1.515,7.81,True
DE30,M5,TREND,MomentumBurstStrategy,9b2334e972ba3bea,69.77653635975581,1,216,1.695,27.41,2.59,3.638,83.8,1081,1.197,58.24,True
DE30,M5,RANGE,FisherTransformMRStrategy,67a12ffc66655488,54.82224787460206,1,29,1.597,5.07,2.76,3.612,68.97,80,0.781,-6.8,True
DE30,M5,BREAKOUT,MomentumBurstStrategy,26768d8b4ce5cf0a,77.4866098809235,1,33,6.405,7.61,1.29,15.08,93.94,40,1.142,2.78,True
DE30,M5,CHOP,MomentumBurstStrategy,5dc60db07ad54094,18.325635957267114,4,5,0.391,-2.79,3.37,-6.745,20.0,103,1.205,18.01,False
DE30,M15,TREND,ADXDIStrengthStrategy,004fde964b27a7ba,51.19070623017266,1,24,1.61,7.03,3.84,3.688,54.17,71,1.195,6.97,True
DE30,M15,RANGE,FractalSRZoneBreakRetestStrategy,fe8d7b759a52107f,53.47737583463247,1,20,1.959,10.55,4.13,5.01,50.0,31,1.119,2.27,True
DE30,M15,BREAKOUT,DonchianBreakoutStrategy,f61dc8e73a9c39ef,35.28211624769575,3,8,0.327,-9.53,11.03,-7.885,12.5,9,3.5,26.1,False
DE30,M15,CHOP,DonchianBreakoutStrategy,e6dbb4da814557cf,60.97698479292659,1,322,1.474,98.61,6.91,2.945,64.6,797,1.273,253.59,True
DE30,M30,TREND,TRIXMomentumStrategy,51be91002e71a2f6,59.554927190702635,1,92,1.807,47.84,4.94,4.427,48.91,219,1.126,17.66,True
DE30,M30,RANGE,KeltnerBreakoutStrategy,d2c39f4169678d44,69.43325179001565,1,143,1.92,84.23,5.35,4.944,70.63,289,1.879,483.07,True
DE30,M30,BREAKOUT,PivotBreakoutStrategy,af8e640515f46074,32.55195805104259,10,5,6.864,6.48,1.1,15.166,80.0,12,2.029,7.46,False
DE30,M30,CHOP,IchimokuStrategy,95a2d09605e45c23,62.780192267532364,1,84,2.186,41.01,4.74,6.251,64.29,220,1.325,31.11,True
DE30,H1,TREND,SqueezeBreakoutStrategy,01411cec510bdbd0,55.8390349740578,1,109,1.431,13.01,3.57,2.676,74.31,264,1.008,0.64,True
DE30,H1,RANGE,KeltnerBreakoutStrategy,dbebf3fe6ed03ef1,74.06962748012063,1,80,2.288,74.54,4.13,6.277,72.5,208,1.6,197.2,True
DE30,H1,CHOP,VortexTrendStrategy,e98acc8a56c6cc63,60.54450066390111,1,41,2.03,23.39,3.3,5.352,51.22,112,1.36,22.75,True
DE30,H4,TREND,LiquiditySweepReversalStrategy,e6d18a412364b164,54.82618662342649,1,31,1.696,3.67,3.68,3.593,83.87,62,1.25,3.31,True
DE30,H4,RANGE,DonchianBreakoutStrategy,e47af07f4a5a98e4,90.02613684974746,1,32,10.145,9.71,1.0,19.328,96.88,58,1.554,5.66,True
DE30,H4,CHOP,DonchianBreakoutStrategy,e47af07f4a5a98e4,60.08265274123272,1,42,1.654,4.79,1.69,3.447,83.33,112,0.825,-5.56,True
DE30,D1,TREND,ZScoreMRStrategy,1331535263eec9ec,68.75979519269674,1,13,4.656,3.63,0.98,11.589,92.31,33,1.799,4.81,True
DE30,D1,RANGE,TRIXMomentumStrategy,f1b6dcec8cf331a4,53.88367876679837,1,7,2.915,1.98,1.02,7.731,85.71,11,10.0,5.5,True
DE30,D1,CHOP,BollingerBounceStrategy,1e266ed6b0844ea9,67.32188207047913,1,13,3.168,6.31,0.99,9.037,76.92,37,1.427,7.16,False
DOGUSD,H4,TREND,MarketStructureBOSPullbackStrategy,6d80713c5ac67f28,44.87530348457572,1,26,1.536,5.0,2.28,3.348,65.38,56,0.408,-17.92,True
DOGUSD,H4,RANGE,ADXDIStrengthStrategy,9ac3b68d3b6a9c3f,35.075892307893625,1,11,1.257,1.97,2.17,1.605,36.36,24,0.134,-14.9,True
DOGUSD,H4,CHOP,MarketStructureBOSPullbackStrategy,66dbb29d6d08a1eb,36.09679376233367,1,11,1.229,1.42,2.15,1.534,45.45,35,0.366,-15.11,False
DOGUSD,D1,TREND,MACDTrendStrategy,d11b2c14d400638b,68.6067330881524,1,11,3.969,9.27,1.01,11.047,72.73,14,1.701,4.18,False
DOGUSD,D1,RANGE,EMAPullbackContinuationStrategy,a41d13f20911d5e9,84.37719628492778,1,11,10.0,6.83,0.0,742.313,100.0,21,3.726,7.71,True
DOGUSD,D1,BREAKOUT,KeltnerBreakoutStrategy,fbc33a23e820c43b,41.760102251808675,2,5,10.0,1.92,0.0,1036.487,100.0,11,3.95,2.62,True
DOGUSD,D1,CHOP,MomentumBurstStrategy,36bccb642fc354ef,52.028182086181296,1,15,1.856,6.97,3.79,4.672,53.33,32,1.33,5.93,True
ES35,M5,TREND,ATRPercentileBreakoutStrategy,5177c8e0c79077dc,37.52870247996368,1,109,1.217,17.23,10.23,1.47,38.53,292,1.028,5.69,True
ES35,M5,RANGE,ATRPercentileBreakoutStrategy,5b5018f7b99477ee,43.85856517103845,1,14,1.406,3.71,3.2,2.491,42.86,26,1.495,7.19,True
ES35,M5,CHOP,ATRPercentileBreakoutStrategy,bd69c08369a268b9,60.55393623277166,1,14,2.652,8.62,1.95,7.614,64.29,25,1.161,2.1,False
ES35,M15,TREND,ADXDIStrengthStrategy,568d5bdb930c3c49,56.9936226177245,1,25,1.676,4.77,2.36,3.969,72.0,64,1.093,2.41,True
ES35,M15,RANGE,ADXDIStrengthStrategy,87475c78c9c838bf,64.7559479369333,1,35,2.213,10.41,2.05,6.234,77.14,77,1.44,10.34,True
ES35,M15,CHOP,KeltnerBreakoutStrategy,bc4b2db73845d938,62.2266796052175,1,114,1.922,119.95,7.45,4.66,52.63,263,1.592,514.12,True
ES35,M30,TREND,SupplyDemandImpulseRetestStrategy,7a021aceb545eaeb,54.72725064729047,1,49,1.731,17.78,4.64,4.336,59.18,92,1.327,16.5,True
ES35,M30,RANGE,FractalSRZoneBreakRetestStrategy,f88431131eaffe9b,66.48063669899663,1,10,3.464,7.56,1.01,9.775,70.0,31,1.394,7.19,False
ES35,M30,BREAKOUT,HullMATrendStrategy,0719907f1ad23e97,22.655184923222457,9,5,1.25,0.97,3.7,1.512,40.0,10,1.252,3.55,True
ES35,M30,CHOP,SqueezeBreakoutStrategy,1a32671475ef50d4,59.51267959691013,1,26,2.364,20.14,3.3,6.287,50.0,61,1.289,13.08,True
ES35,H1,TREND,MarketStructureBOSPullbackStrategy,3fa68b00e38dfb37,64.93714368350952,1,53,2.144,31.55,3.18,5.935,56.6,151,1.071,7.03,True
ES35,H1,RANGE,MarketStructureBOSPullbackStrategy,b4152cd1bc2c87cc,61.614804969948096,1,27,2.098,7.04,2.22,5.751,74.07,55,1.261,4.89,True
ES35,H1,CHOP,MomentumBurstStrategy,183b8f107592e498,66.01105187170617,1,29,2.905,6.28,1.42,7.549,89.66,168,1.708,19.13,True
ES35,H4,TREND,MarketStructureBOSPullbackStrategy,e40fa0fa7095c31a,66.12828669649295,1,17,3.275,12.33,1.98,9.547,70.59,59,1.089,3.0,True
ES35,H4,RANGE,KeltnerBreakoutStrategy,aa1fa820e2dff793,53.77387808321442,1,39,1.913,18.86,5.6,5.081,58.97,43,1.451,9.1,False
ES35,H4,CHOP,DonchianBreakoutStrategy,0e66376580c6ef79,57.82505661782681,1,40,1.595,9.73,2.22,3.654,62.5,92,0.906,-4.24,True
ES35,D1,TREND,ElderRayBullBearStrategy,e9fac314bdc3a75b,70.27918747723466,1,16,4.483,14.83,1.94,12.377,75.0,72,0.925,-3.24,False
ES35,D1,RANGE,StochasticReversalStrategy,0a1885c3b5c269a7,38.906946545916256,2,6,1.599,1.26,1.05,3.411,66.67,5,3.196,2.38,True
ES35,D1,CHOP,TurtleSoupReversalStrategy,7a3709669ee0fdc9,59.07191147205042,1,19,1.877,5.76,1.96,4.857,63.16,41,1.088,1.83,False
ETHUSD,M5,TREND,VolumeSpikeMomentumStrategy,6db35fa6aef6ee52,65.50034282242655,1,58,1.83,13.51,1.92,4.784,68.97,254,0.894,-10.09,True
ETHUSD,M5,RANGE,ADXDIStrengthStrategy,7c28d5660454031d,56.9408460290193,1,24,1.617,4.48,1.8,3.733,66.67,47,1.217,3.73,True
ETHUSD,M5,BREAKOUT,KaufmanAMATrendStrategy,b77d4d5c3806b350,33.55860147082877,6,8,0.454,-3.22,4.91,-5.831,37.5,13,1.725,5.68,True
ETHUSD,M5,CHOP,RSITrendFilteredMRStrategy,e2e5e127aadbc7b9,52.506077339053675,1,43,1.662,9.46,4.69,4.007,62.79,123,1.447,27.68,False
ETHUSD,M15,TREND,SupplyDemandImpulseRetestStrategy,66b211041fb00e8e,55.47914101885464,1,80,1.663,16.96,4.14,3.958,57.5,214,0.991,-0.94,True
ETHUSD,M15,RANGE,KeltnerBreakoutStrategy,257856ef8d6ede9f,46.90419786902277,1,138,1.306,21.02,6.76,2.032,57.25,390,1.108,32.53,True
ETHUSD,M15,CHOP,VolumeSpikeMomentumStrategy,a575985d9a771da3,54.91345027405119,1,43,1.671,10.28,3.71,4.065,62.79,170,0.843,-11.96,True
ETHUSD,M30,TREND,RSITrendFilteredMRStrategy,1fe33ca0409af22c,49.83927380654669,1,65,1.426,8.86,4.09,2.766,58.46,156,1.253,15.52,True
ETHUSD,M30,RANGE,MarketStructureBOSPullbackStrategy,ddbfd25308b3ce5e,67.37861485502822,1,58,2.301,28.99,2.67,6.29,56.9,129,1.044,3.99,True
ETHUSD,M30,BREAKOUT,DonchianBreakoutStrategy,f61dc8e73a9c39ef,66.11960693061529,1,14,3.755,15.49,1.96,10.128,71.43,15,3.088,53.33,False
ETHUSD,M30,CHOP,KeltnerBreakoutStrategy,76c9cba22489d926,53.96308647026802,1,54,1.48,6.25,2.74,2.918,70.37,166,1.265,14.03,True
ETHUSD,H1,TREND,KeltnerFadeStrategy,23ebed7f775925fc,64.1415412552472,1,44,1.844,6.26,1.43,4.282,81.82,140,0.979,-0.8,True
ETHUSD,H1,RANGE,EngulfingPatternStrategy,d13bd9decd9ad186,59.96980259331309,1,45,1.704,4.82,1.89,3.669,82.22,109,1.247,5.27,True
ETHUSD,H1,BREAKOUT,EMAPullbackContinuationStrategy,e8d603c63fe9f833,52.22116082438477,1,5,1.764,2.0,2.5,3.752,80.0,6,15.606,36.07,True
ETHUSD,H1,CHOP,EMARibbonADXStrategy,440cbbe9f4e6e31a,74.88884468713766,1,15,4.928,6.56,0.86,12.994,86.67,58,1.465,9.01,True
ETHUSD,H4,TREND,MomentumBurstStrategy,6789f481171b4dd4,60.80728352332173,1,65,2.283,65.02,6.53,6.098,67.69,144,1.627,93.87,True
ETHUSD,H4,RANGE,DonchianBreakoutStrategy,2bfeb427b0ab135c,67.84285992132116,1,28,2.723,18.64,2.0,7.504,71.43,71,1.888,28.67,True
ETHUSD,H4,BREAKOUT,DonchianBreakoutStrategy,2bfeb427b0ab135c,53.42989991882367,1,7,10.0,12.29,0.0,51.876,100.0,4,10.0,6.71,True
ETHUSD,H4,CHOP,TRIXMomentumStrategy,b845361de912e3c0,68.30915949557377,1,15,3.58,15.12,2.07,10.209,80.0,48,1.99,26.1,True
ETHUSD,D1,TREND,MomentumBurstStrategy,4cf20dca0487cad1,93.877759896243,1,25,9.93,68.76,2.68,18.583,88.0,58,2.717,77.2,True
ETHUSD,D1,RANGE,FibonacciRetracementPullbackStrategy,e50fefd127bcbb62,42.469497695086375,1,5,10.0,11.02,0.0,47.098,100.0,6,5.449,6.51,True
ETHUSD,D1,BREAKOUT,MomentumBurstStrategy,c879f9f41e2836ff,30.781045304136885,8,5,1.195,1.09,3.14,1.244,60.0,5,1.578,2.46,True
ETHUSD,D1,CHOP,VolatilityBreakoutStrategy,48b820b22c3a3fb3,45.83282141181485,1,11,2.303,15.39,3.76,6.004,54.55,27,1.776,22.21,False
EU50,M5,TREND,ATRPercentileBreakoutStrategy,bd69c08369a268b9,60.92043109291979,1,22,2.035,10.0,1.98,5.544,59.09,31,1.046,0.88,False
EU50,M5,RANGE,MomentumBurstStrategy,b73ca95baf92ebbf,45.698915864915506,1,19,1.25,1.42,2.34,1.663,68.42,192,1.059,4.38,True
EU50,M15,TREND,SupplyDemandImpulseRetestStrategy,532ddf6f3a557cb9,59.63908391801822,1,28,2.132,14.76,2.96,5.879,57.14,74,1.216,9.08,True
EU50,M15,RANGE,FractalSRZoneBreakRetestStrategy,e3cfaaaacfb6f147,27.83438004174003,2,9,0.361,-5.27,7.05,-6.945,11.11,39,1.407,9.72,True
EU50,M15,CHOP,SupplyDemandImpulseRetestStrategy,5d45c64b64c4ce17,36.92068881120588,1,23,1.114,2.26,7.18,0.789,39.13,125,0.898,-5.07,True
EU50,M30,TREND,ZScoreVWAPReversionStrategy,c3912febb09c31da,46.459981634478794,1,30,1.271,3.54,3.85,1.874,56.67,77,0.914,-3.29,False
EU50,M30,RANGE,MomentumBurstStrategy,5dc60db07ad54094,51.451567402393096,1,13,1.821,3.93,3.56,4.508,53.85,72,1.107,5.49,False
EU50,M30,CHOP,RSITrendFilteredMRStrategy,fda87640cf25d2f9,55.34743877193415,1,21,2.172,12.18,3.5,5.366,42.86,90,1.037,1.61,True
EU50,H1,TREND,ZScoreVWAPReversionStrategy,78c2196f52ce396b,52.74316278153675,1,43,1.548,12.13,3.47,3.388,51.16,138,1.03,2.41,True
EU50,H1,RANGE,RSITrendFilteredMRStrategy,824fd65880b0d955,62.33681730848472,1,15,2.037,2.04,1.01,4.747,86.67,37,1.01,0.07,True
EU50,H1,CHOP,RSITrendFilteredMRStrategy,824fd65880b0d955,82.59672176655629,1,11,10.0,3.34,0.0,557.601,100.0,38,0.798,-1.93,True
EU50,H4,TREND,RSIDivergenceStrategy,1a6f0fcb19dc5c88,59.1860425577467,1,10,2.841,5.55,1.9,8.183,70.0,36,1.531,8.72,False
EU50,H4,RANGE,TurtleSoupReversalStrategy,28c4182279bdf275,70.29594074724281,1,21,2.972,5.63,0.94,8.337,85.71,47,1.179,2.29,True
EU50,H4,BREAKOUT,TurtleSoupReversalStrategy,b3fcb26333e7d132,33.15682931255415,6,7,10.0,2.49,0.0,1140.432,100.0,9,1.424,0.93,True
EU50,H4,CHOP,FibonacciRetracementPullbackStrategy,52cca628b8d62f5f,67.73265329256547,1,15,4.035,12.48,1.85,11.369,73.33,37,1.702,12.25,False
EU50,D1,TREND,LiquiditySweepReversalStrategy,17867f43aa5aabc9,69.57520319622704,1,21,2.914,6.07,1.01,8.145,85.71,65,1.657,10.47,True
EU50,D1,RANGE,MomentumBurstStrategy,6e8423716a86db5f,67.90120800178296,1,12,4.289,3.53,1.03,10.844,91.67,28,0.725,-2.7,True
EU50,D1,CHOP,MomentumBurstStrategy,af4b52030ca5d869,63.330830706904294,1,34,2.185,6.52,2.11,5.541,85.29,98,1.344,8.67,True
EURAUD,M5,TREND,MomentumBurstStrategy,5dc60db07ad54094,37.386124317198984,1,10,1.46,2.3,3.32,2.816,50.0,31,0.804,-3.84,False
EURAUD,M5,RANGE,MomentumBurstStrategy,06ed9491a5610ce9,39.582152275914005,1,43,1.154,2.22,3.82,1.076,67.44,113,0.823,-6.2,True
EURAUD,M5,CHOP,MomentumBurstStrategy,06ed9491a5610ce9,40.114530404782535,1,28,1.157,1.45,3.05,1.088,67.86,135,0.748,-11.81,True
EURAUD,M15,TREND,MomentumBurstStrategy,1a1a5056fec9bc8c,42.340412038550426,1,14,1.742,5.6,2.99,4.136,50.0,42,0.798,-5.85,True
EURAUD,M15,RANGE,ADXDIStrengthStrategy,45f96c972bd13d07,47.785074917992425,1,78,1.312,9.0,4.34,2.108,50.0,242,0.949,-6.52,True
EURAUD,M15,CHOP,RSITrendFilteredMRStrategy,e2e5e127aadbc7b9,37.75254147962563,2,18,1.12,1.01,3.22,0.875,55.56,45,0.86,-3.53,False
EURAUD,M30,TREND,SupplyDemandImpulseRetestStrategy,ccfd1e0a57474850,40.78905979185984,1,15,1.536,3.99,3.1,3.279,53.33,59,0.692,-11.48,False
EURAUD,M30,RANGE,VolumeSpikeMomentumStrategy,3ba0b8172848a0a5,49.42251577515967,1,42,1.327,5.26,2.32,2.131,45.24,87,1.092,5.09,True
EURAUD,M30,BREAKOUT,ADXDIStrengthStrategy,8025a3bda7fd312c,-7.2024363111310645,8,5,1.94,2.01,1.35,4.178,40.0,10,0.645,-1.4,True
EURAUD,M30,CHOP,RSITrendFilteredMRStrategy,1282dc01e98efd6e,43.19542225337736,1,38,1.193,4.19,3.65,1.297,36.84,106,0.875,-8.13,True
EURAUD,H1,TREND,RSIExtremesStrategy,9f9f306ee13d63f7,52.462951608467804,1,26,1.426,3.46,2.59,2.704,69.23,91,1.069,2.35,True
EURAUD,H1,RANGE,DonchianBreakoutStrategy,56d59d311ce1491d,61.112044853657764,1,43,1.942,16.06,2.79,5.188,58.14,110,1.028,1.93,True
EURAUD,H1,BREAKOUT,RSIExtremesStrategy,1fa74f7573b593b9,40.426207478354485,6,5,0.488,-1.77,3.39,-4.884,20.0,8,4.82,7.03,True
EURAUD,H1,CHOP,VolumeSpikeMomentumStrategy,94084e15d7e1472d,61.23309251504396,1,52,1.944,19.52,3.13,5.229,57.69,163,0.944,-5.73,False
EURAUD,H4,TREND,OBVDivergenceStrategy,929b9ca2754a4f62,72.42593472369009,1,18,3.888,8.91,1.18,11.203,83.33,52,1.378,7.58,True
EURAUD,H4,RANGE,KeltnerBreakoutStrategy,c2b5d16d10a6bc06,68.27442584663896,1,33,2.657,18.21,2.03,7.883,69.7,63,1.188,6.04,True
EURAUD,H4,CHOP,TRIXMomentumStrategy,d674c9796f2af835,68.16863256919129,1,26,2.734,16.08,1.78,8.019,65.38,82,1.412,19.47,False
EURAUD,D1,TREND,MomentumBurstStrategy,80fb4924443546a5,86.46176675368397,1,22,5.542,18.0,0.99,14.765,81.82,35,1.223,4.51,True
EURAUD,D1,CHOP,BollingerBounceStrategy,1e266ed6b0844ea9,59.12519151188894,1,11,2.557,4.5,1.95,7.356,72.73,36,1.21,3.34,False
EURCAD,M5,RANGE,ATRPercentileBreakoutStrategy,bd69c08369a268b9,37.315463916472666,1,5,1.861,1.96,1.15,4.455,60.0,1,10.0,1.36,False
EURCAD,M15,TREND,MomentumBurstStrategy,9411c033ba15ff83,24.3607853270992,1,65,1.049,1.59,12.24,0.371,47.69,240,0.943,-5.98,True
EURCAD,M15,RANGE,MomentumBurstStrategy,2ff8f6653132d4af,24.580437134670728,1,41,1.094,2.18,5.9,0.68,39.02,147,1.228,14.29,True
EURCAD,M15,CHOP,ADXDIStrengthStrategy,e4f11bd356c5c11d,19.78423191606776,2,32,1.037,0.51,4.19,0.279,46.88,74,0.623,-12.62,True
EURCAD,M30,TREND,FractalSRZoneBreakRetestStrategy,bbce2c36bfc3b7da,55.57187642168165,1,34,1.617,7.37,2.92,3.76,67.65,135,0.939,-3.17,True
EURCAD,M30,RANGE,SupplyDemandImpulseRetestStrategy,968a3692838da577,18.4229516379888,3,85,1.002,0.05,6.99,0.012,45.88,181,0.947,-3.52,True
EURCAD,M30,CHOP,RSITrendFilteredMRStrategy,7bc7f6ab7356b67b,57.300696878581455,1,10,2.036,4.47,1.05,5.402,60.0,16,1.806,5.62,True
EURCAD,H1,TREND,RSIDivergenceStrategy,9e61eebc649435d6,37.67785823267605,1,53,1.279,4.42,4.44,1.857,69.81,146,0.726,-15.74,True
EURCAD,H1,RANGE,ZScoreVWAPReversionStrategy,44f9b2be1ffe31fb,46.67820009754488,1,21,1.264,1.75,2.67,1.769,66.67,57,0.807,-4.5,True
EURCAD,H1,CHOP,OBVDivergenceStrategy,f8b9c72448826e8b,66.41999139765953,1,48,2.292,11.1,2.13,6.22,83.33,110,1.182,5.53,True
EURCAD,H4,TREND,SqueezeBreakoutStrategy,1f4cba8a5fb23b28,60.01606686976462,1,15,2.486,8.42,2.12,6.849,60.0,46,1.307,6.77,False
EURCAD,H4,RANGE,ROCExhaustionReversalStrategy,7252dd46eaf6fddc,66.89223099589331,1,13,3.155,5.74,1.0,9.199,76.92,43,1.008,0.16,False
EURCAD,H4,CHOP,OBVDivergenceStrategy,7079990e3132898a,63.229426287894945,1,11,2.65,6.51,0.99,7.502,63.64,35,1.537,8.19,True
EURCAD,D1,TREND,ROCExhaustionReversalStrategy,90be15dcb0efe388,84.87610820516022,1,11,10.0,5.44,0.0,257.261,100.0,42,1.335,3.58,True
EURCAD,D1,RANGE,ROCExhaustionReversalStrategy,90be15dcb0efe388,31.954549430331205,8,6,10.0,2.95,0.0,168.607,100.0,8,1.385,0.76,True
EURCAD,D1,CHOP,ROCExhaustionReversalStrategy,297d24aa1243a1c8,84.649767788952,1,14,10.0,4.33,0.0,269.382,100.0,33,1.572,2.89,True
EURCHF,M5,RANGE,FisherTransformMRStrategy,1c671b9f4b6b6aa6,12.658426551484418,3,8,0.506,-2.98,4.77,-4.971,25.0,42,1.013,0.22,True
EURCHF,M5,CHOP,FisherTransformMRStrategy,1c671b9f4b6b6aa6,-4.663755516666284,2,9,0.638,-2.24,3.19,-3.339,33.33,37,0.718,-4.66,True
EURCHF,M15,TREND,MomentumBurstStrategy,22ff67787decd506,30.89054281276891,1,29,1.025,0.23,3.69,0.182,68.97,58,0.88,-2.32,True
EURCHF,M15,RANGE,MomentumBurstStrategy,0ac1a050b982681f,45.62365836592006,1,11,1.369,1.96,2.32,2.305,45.45,30,1.052,0.84,True
EURCHF,M15,CHOP,MomentumBurstStrategy,22ff67787decd506,3.107574820188425,3,8,0.067,-6.62,6.62,-24.92,12.5,30,0.798,-2.19,True
EURCHF,M30,TREND,MomentumBurstStrategy,5dc60db07ad54094,29.82913796428669,1,5,0.0,-4.88,4.88,-416.228,0.0,10,1.433,2.23,False
EURCHF,M30,RANGE,ADXDIStrengthStrategy,8030cb79b5c397cc,30.532564164724803,2,7,4.633,2.86,0.77,11.978,85.71,30,1.352,2.8,True
EURCHF,M30,CHOP,ADXDIStrengthStrategy,dd0f47cabdc2f3fe,0.30402606432290574,1,8,0.508,-3.23,3.23,-5.018,25.0,42,0.862,-3.59,True
EURCHF,H1,TREND,RSITrendFilteredMRStrategy,652b19e53d1036e9,41.12048956061534,1,8,1.528,1.69,3.04,3.169,62.5,34,2.263,13.52,True
EURCHF,H1,RANGE,MomentumBurstStrategy,b40e62dbbf07f98a,68.04654550909439,1,15,4.526,13.65,2.13,12.272,73.33,44,1.245,4.53,True
EURCHF,H1,CHOP,FractalSRZoneBreakRetestStrategy,61d64e5fefa9ecb9,38.056569350152316,1,9,0.0,-9.65,9.65,-250.578,0.0,25,2.387,15.41,True
EURCHF,H4,TREND,MACDHistogramMomentumStrategy,869e3f61e3776b8c,59.310480826991004,1,35,1.915,14.9,3.03,5.085,57.14,121,0.91,-5.67,False
EURCHF,H4,RANGE,KeltnerFadeStrategy,0ea2b020b49244be,35.56766635271153,7,5,1.44,0.87,0.99,2.604,60.0,27,1.924,8.3,False
EURCHF,H4,CHOP,LiquiditySweepReversalStrategy,a443f3e5f03c7149,64.33141239331087,1,14,2.322,5.41,1.05,6.627,71.43,56,0.819,-4.99,False
EURCHF,D1,TREND,StochasticReversalStrategy,091eaf419e5f3a03,65.76640695026717,1,10,3.276,6.34,0.97,9.327,70.0,42,1.437,8.27,True
EURCHF,D1,RANGE,KaufmanAMATrendStrategy,198257c11c7df634,50.96970692803598,1,5,10.0,2.43,0.0,368.412,100.0,7,10.0,3.58,True
EURGBP,M5,TREND,FisherTransformMRStrategy,67b05bd048fc1595,-80.89427416360488,2,18,0.389,-9.56,9.73,-7.416,22.22,75,0.602,-21.24,True
EURGBP,M15,TREND,MomentumBurstStrategy,fc3ecac6bc0f1a70,51.149385719317834,1,17,2.652,10.64,2.17,7.676,64.71,192,0.848,-18.5,True
EURGBP,M15,CHOP,MomentumBurstStrategy,fc3ecac6bc0f1a70,1.5870840591392557,1,12,0.969,-0.24,4.51,-0.234,41.67,82,1.061,2.86,True
EURGBP,M30,TREND,MomentumBurstStrategy,2ee51e62c355be22,57.3260120670205,1,28,1.658,7.15,2.2,3.98,64.29,259,0.95,-6.77,True
EURGBP,M30,RANGE,MomentumBurstStrategy,b7a39dc2a3cc5b75,64.65593854716488,1,16,2.715,6.34,1.45,7.818,75.0,101,0.933,-3.61,True
EURGBP,M30,BREAKOUT,MomentumBurstStrategy,1ab6f711f5e6de47,40.37883874854646,2,6,3.674,2.63,0.97,9.987,83.33,31,2.955,10.44,True
EURGBP,M30,CHOP,MomentumBurstStrategy,b7a39dc2a3cc5b75,46.4359956804231,1,30,1.531,5.85,7.04,3.315,66.67,222,0.973,-3.12,True
EURGBP,H1,TREND,ADXDIStrengthStrategy,81322febea7d81b5,49.58679445427932,1,10,1.962,4.23,3.31,5.124,60.0,12,1.855,4.48,False
EURGBP,H1,RANGE,ADXDIStrengthStrategy,de4251e375ec04d9,65.80374800785238,1,18,2.843,10.4,1.63,8.288,66.67,50,0.975,-0.66,True
EURGBP,H1,CHOP,RSIDivergenceStrategy,f2d238a0a4359007,49.2887255351558,1,24,1.271,2.25,1.92,1.827,62.5,67,0.979,-0.64,True
EURGBP,H4,TREND,ZScoreMRStrategy,c83f15202fa788e2,62.45539013544505,1,17,3.459,15.61,2.82,9.681,64.71,49,1.874,22.18,True
EURGBP,H4,RANGE,StochRSITrendGateStrategy,b39ee1d4cb5fb654,68.12065231159801,1,20,2.701,5.14,0.98,7.483,85.0,30,0.992,-0.08,True
EURGBP,H4,CHOP,NarrowRangeBreakoutStrategy,b3db5c2db91bc0c1,63.560715350890256,1,37,2.023,7.32,2.06,5.251,81.08,133,1.1,3.9,True
EURGBP,D1,TREND,VortexTrendStrategy,5f35d8927e4256f4,62.86654979772638,1,12,2.44,2.82,0.98,6.576,83.33,31,1.417,3.32,True
EURGBP,D1,RANGE,ZScoreMRStrategy,40e2053d382e5d0d,38.558675101282105,2,8,0.773,-1.15,4.94,-1.906,37.5,1,10.0,1.36,True
EURGBP,D1,BREAKOUT,TurtleSoupReversalStrategy,aaf611631ac1f93c,49.28751570112826,1,6,1.809,0.85,1.04,3.847,83.33,3,10.0,1.31,True
EURGBP,D1,CHOP,TurtleSoupReversalStrategy,aaf611631ac1f93c,47.47972346498669,1,10,1.504,0.96,1.14,2.736,80.0,77,1.516,7.86,True
EURJPY,M5,TREND,MomentumBurstStrategy,1df08993766f0f26,27.272622254080915,1,82,1.076,3.95,8.54,0.565,42.68,196,1.166,17.75,True
EURJPY,M5,RANGE,ATRPercentileBreakoutStrategy,5c49dc10bdaf9720,39.1428586199913,1,11,1.603,3.88,3.04,3.419,45.45,35,0.42,-12.71,True
EURJPY,M5,CHOP,MomentumBurstStrategy,51032ed695f48d52,60.00683240772279,1,34,1.863,12.7,2.57,4.883,58.82,109,1.157,9.04,True
EURJPY,M15,TREND,MomentumBurstStrategy,3a7ef95c0f771c22,47.67356657186372,1,25,1.278,1.89,1.99,1.8,72.0,66,0.795,-4.85,True
